1000,1 ,0,0,1,1
1001,1 ,0,0,1,1
1002,1 ,0,0,1,1
1003,1 ,0,0,1,0
1004,1 ,0,0,0,1
1005,1 ,0,1,1,1
1006,1 ,0,0,1,1
1007,1 ,0,0,1,0
1008,1 ,0,0,1,1
1009,1 ,0,0,1,1
1010,1 ,0,1,0,1
1011,1 ,0,1,1,0
1012,1 ,0,0,1,1
1013,1 ,0,1,0,1
1014,1 ,0,1,1,1
1015,1 ,0,1,1,0
1016,1 ,0,1,1,1
1017,1 ,0,1,1,0
1018,1 ,0,1,1,1
1019,1 ,0,1,1,0
1020,1 ,0,1,1,1
1021,1 ,0,1,1,1
